"Erythroxylum_umbu";"Ouratea_parviflora";"Calophyllum_brasiliense";"Garcinia_gardneriana";"Humiriastrum_dentatum";"Monteverdia_gonoclada";"Guarea_macrophylla";"Cabralea_canjerana";"Tapirira_guianensis";"Matayba_guianensis";"Miconia_cubatanensis";"Myrcia_vellozoi";"Myrcia_brasiliensis";"Myrcia_hebepetala";"Myrcia_bicarinata";"Eugenia_subglomerata";"Eugenia_sulcata";"Eugenia_astringens";"Eugenia_stigmatosa";"Myrcia_glabra";"Myrcia_splendens";"Heisteria_silvianii";"Guapira_opposita";"Posoqueria_latifolia";"Cordiera_myrciifolia";"Amaioua_intermedia";"Chionanthus_filiformis";"Didymopanax_angustissimus";"Ilex_dumosa";"Ilex_pseudobuxus";"Ilex_theezans";"Ternstroemia_brasiliensis";"Myrsine_venosa";"Manilkara_subsericea";"Pouteria_beaurepairei";"Podocarpus_sellowii";"Euterpe_edulis";"Bactris_setosa";"Geonoma_schottiana";"Astrocaryum_aculeatissimum";"Mollinedia_schottiana";"Aiouea_saligna";"Ocotea_pulchra";"Ocotea_dispersa";"Ocotea_pulchella";"Ocotea_venulosa";"Guatteria_australis";"Xylopia_langsdorffiana";"Andira_anthelmia";"Albizia_pedicellaris";"Pera_glabrata";"Croton_sphaerogynus";"Aparisthmium_cordatum";"Alchornea_triplinervia"
"Myrcia_splendens";1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;0.820717868297629;0.820717868297629;0.820717868297629;0.820717868297629;0.548092304149819;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.0344460053539296;0;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247
"Heisteria_silvianii";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0;0.692465266868237;0.692465266868237;0.692465266868238;0.692465266868238;0.692465266868238;0.692465266868237;0.692465266868237;0.692465266868237;0.692465266868237;0.692465266868238;0.692465266868238;0.692465266868238;0.692465266868238;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Guapira_opposita";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Posoqueria_latifolia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0.347489833319691;0;0.0239122028579296;0.0239122028579296;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Cordiera_myrciifolia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.0239122028579296;0;0.00446112111507508;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Amaioua_intermedia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.0239122028579296;0.00446112111507508;0;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Chionanthus_filiformis";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.0601826268600555;0.0601826268600555;0.0601826268600555;0;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Didymopanax_angustissimus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0;0.091148957783116;0.091148957783116;0.091148957783116;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_dumosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0;0.0406649647473563;0.0406649647473563;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_pseudobuxus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0;0.0218702530444544;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_theezans";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868237;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0.0218702530444544;0;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ternstroemia_brasiliensis";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0;0.130656118773111;0.194348644943629;0.194348644943629;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Myrsine_venosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0;0.194348644943629;0.194348644943629;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Manilkara_subsericea";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.194348644943629;0.194348644943629;0;0.0967226970819663;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Pouteria_beaurepairei";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.692465266868238;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.194348644943629;0.194348644943629;0.0967226970819663;0;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Podocarpus_sellowii";1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;0;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932
"Euterpe_edulis";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0;0.282051560531972;0.563289564144472;0.563289564144472;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Bactris_setosa";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0.282051560531972;0;0.563289564144472;0.563289564144472;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Geonoma_schottiana";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0.563289564144472;0.563289564144472;0;0.28212380079159;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Astrocaryum_aculeatissimum";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0.563289564144472;0.563289564144472;0.28212380079159;0;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Mollinedia_schottiana";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0;0.769509017638751;0.769509017638751;0.769509017638751;0.769509017638751;0.769509017638751;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Aiouea_saligna";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0;0.51265098222911;0.51265098222911;0.51265098222911;0.51265098222911;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_pulchra";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0;0.128205129219569;0.128205129219569;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_dispersa";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.128205129219569;0;0.0643732783259162;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_pulchella";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.128205129219569;0.0643732783259162;0;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_venulosa";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.384626017025737;0.384626017025737;0.384626017025737;0;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Guatteria_australis";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;0;0.577043534578034;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Xylopia_langsdorffiana";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;0.577043534578034;0;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Andira_anthelmia";1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;0;0.5385416902735;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401
"Albizia_pedicellaris";1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;0.5385416902735;0;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401
