"Byrsonima_ligustrifolia";"Erythroxylum_umbu";"Calophyllum_brasiliense";"Clusia_criuva";"Humiriastrum_dentatum";"Monteverdia_gonoclada";"Daphnopsis_racemosa";"Guarea_macrophylla";"Miconia_sp";"Miconia_flammea";"Miconia_cubatanensis";"Miconia_fasciculata";"Blepharocalyx_salicifolius";"Myrcia_brasiliensis";"Myrcia_hebepetala";"Myrcia_ilheosensis";"Myrcia_bicarinata";"Myrcia_glomerata";"Siphoneugena_guilfoyleiana";"Eugenia_sulcata";"Myrcia_racemosa";"Psidium_cattleyanum";"Myrcia_glabra";"Myrcia_splendens";"Myrcia_multiflora";"Myrcia_macrocarpa";"Guapira_opposita";"Cordiera_myrciifolia";"Amaioua_intermedia";"Jacaranda_puberula";"Didymopanax_angustissimus";"Ilex_dumosa";"Ilex_pseudobuxus";"Ilex_theezans";"Ternstroemia_brasiliensis";"Myrsine_coriacea";"Myrsine_venosa";"Clethra_scabra";"Pouteria_beaurepairei";"Euterpe_edulis";"Geonoma_schottiana";"Aiouea_saligna";"Nectandra_grandiflora";"Ocotea_pulchella";"Guatteria_australis";"Xylopia_langsdorffiana";"Albizia_pedicellaris";"Hirtella_hebeclada";"Pera_glabrata";"Alchornea_triplinervia"
"Myrcia_splendens";1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;0.820717868297629;0.820717868297629;0.548092304149819;0.548092304149819;0.548092304149819;0.548092304149819;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.136752641078091;0.0696813788193536;0.0344460053539296;0;0.205161689874464;0.205161689874464;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247
"Myrcia_multiflora";1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;0.820717868297629;0.820717868297629;0.548092304149819;0.548092304149819;0.548092304149819;0.548092304149819;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0;0.102626915661835;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247
"Myrcia_macrocarpa";1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;0.820717868297629;0.820717868297629;0.548092304149819;0.548092304149819;0.548092304149819;0.548092304149819;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.205161689874464;0.102626915661835;0;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247
"Guapira_opposita";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;0.347489833319691;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Cordiera_myrciifolia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0;0.00446112111507508;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Amaioua_intermedia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.00446112111507508;0;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Jacaranda_puberula";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.0601826268600555;0.0601826268600555;0;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Didymopanax_angustissimus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0;0.091148957783116;0.091148957783116;0.091148957783116;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_dumosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0;0.0406649647473563;0.0406649647473563;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_pseudobuxus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0;0.0218702530444544;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_theezans";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0.0218702530444544;0;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ternstroemia_brasiliensis";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0;0.130656118773111;0.130656118773111;0.130656118773111;0.194348644943629;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Myrsine_coriacea";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0;0.0293027196976658;0.0916477202014677;0.194348644943629;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Myrsine_venosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0.0293027196976658;0;0.0916477202014677;0.194348644943629;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Clethra_scabra";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0.0916477202014677;0.0916477202014677;0;0.194348644943629;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Pouteria_beaurepairei";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.194348644943629;0.194348644943629;0.194348644943629;0.194348644943629;0;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Euterpe_edulis";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0;0.563289564144472;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Geonoma_schottiana";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;0.563289564144472;0;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Aiouea_saligna";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.68735285700286;1.68735285700286;0;0.51265098222911;0.51265098222911;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Nectandra_grandiflora";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.68735285700286;1.68735285700286;0.51265098222911;0;0.256373728676204;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_pulchella";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.68735285700286;1.68735285700286;0.51265098222911;0.256373728676204;0;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Guatteria_australis";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;0;0.577043534578034;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Xylopia_langsdorffiana";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;0.577043534578034;0;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Albizia_pedicellaris";1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;0;1.07699498037401;1.07699498037401;1.07699498037401
"Hirtella_hebeclada";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;0;0.308709724726254;0.308709724726254
"Pera_glabrata";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;0.308709724726254;0;0.154584371071758
"Alchornea_triplinervia";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;0.308709724726254;0.154584371071758;0
